car_id,target_reg
H-1333142D,31.68880244657811
h-2832462V,66.76548858492171
n46152009j,26.251908510815806
A41423630m,73.78654099690635
w23811317g,29.015524113882186
v-3129503S,67.25905578706347
V-2109665o,26.999357864568175
i10002840y,38.36702919764636
A12420027c,73.16812785341811
Q-1710310B,42.51225018138856
k-5059454A,54.28487948972902
P78941617w,54.207947894072575
X84104929Z,48.8485271836673
O-5258966R,43.38301186511256
W23785130R,66.61625975940053
k64987032M,29.108058059970773
r-1560829H,38.150179257702106
O-1114284b,34.47596324258017
I-2189520Y,35.32913869699932
z73740510r,36.33379379739335
F-5963184s,34.14722236919144
F93749838u,33.974575226638024
d13287541C,31.918274331155594
n12600427T,43.61210595218279
R22962581A,51.27206566040138
m14976299n,92.07639787825248
K25148748I,34.93631213975992
F17991047v,33.70980204366759
U10000525B,49.42695041342725
L-5185142t,47.03612653802344
E22476230A,46.363434713019565
y-1918667p,29.990779097726204
m-8421500s,73.62025360884131
i-6826693r,34.40430738713455
Q-6236402F,30.28085946678128
H13796940X,29.520631947260377
b12824965u,35.918198906517055
f25057132A,31.379777486693765
q12615606N,52.00146585070967
N-2546914l,64.03260458760887
A-9042233M,48.550922487052524
b28088953J,33.52966479795997
y12090800r,29.26617741326409
m-3254742y,37.382463489352816
T11166103f,72.25777176146309
B-1904262o,66.84383266863126
d-1638909M,56.76439169211869
P20002659z,34.859322415094326
O21101068n,69.31798962593172
I-2609382N,53.48266603076396
M18031243d,31.28687351493206
V81901707h,31.296219500522007
H-1873611C,28.07972222856554
I-4335350O,29.773386162991237
a-6685201O,38.36422215087443
S68517794A,71.31197446694021
a-5655175l,34.75337096435606
v16259071w,28.788796352692057
y21090823R,30.63220162792576
V16991777n,50.5533748164168
E-4001328d,46.25209778957983
o-3515102Q,28.392114503295875
j49593847v,49.00698013349728
m-1140624S,36.12267806042474
I96780719P,87.64052725814315
W16150857p,38.35363305441209
p10336196A,26.375334341834012
F-1966393f,34.98399210101341
R-5073928i,38.19205807762692
i-6078322g,57.4774541151766
R-1797279a,31.772819983997472
v-1632640v,53.500189233891135
b44358202J,68.50618971389751
v21606356V,66.97601799811649
a89412563P,39.156464628733
C14874883N,62.37322376447878
j-2557842j,50.37725217855441
s-8312774q,30.12309549919781
Q83650998M,26.51348828290022
v-1742723N,67.44356513253076
S15039720Y,58.91477079783129
X-1387510G,34.03539945540282
H-2809672w,29.539223160583447
O16507727j,34.46763526116929
I-6505525c,53.31648892684271
E16516360g,43.29343015445247
r-3744124X,62.82909621273177
E-1660926L,29.015324995701654
W41114899Y,61.97859920887866
J-1224401g,29.967059665681987
z-4990028V,46.70788876356623
S17802902i,46.8699782514792
r-5223681u,40.90703683737283
y40186666v,28.071056045769737
X-7894537e,68.054167083786
n18141460t,49.45251170997374
T-1846242d,40.20163786795112
l19641602B,34.712063310198296
Q20350184W,42.48227767940973
u19545404h,47.885313213923155
i-2125059a,27.92954669975236
u20670898G,56.02416026266101
E13629887e,52.91341063237841
j-8833751a,34.44074807575073
l-1270744J,33.39368248816875
a-1444445A,31.296051346007765
F13923646T,31.737278063380952
W15387724h,34.69544893310437
e10833227Z,76.00405085119945
O18707780M,34.053200802829664
s-1070927u,32.99211059356823
f13961290o,64.73754939263344
I-2258340t,70.12717711262314
Y-1108881y,28.726823499391962
C-2407162B,31.989638078997743
k-1021806U,38.105246762879595
B58815481j,25.982428730812106
Z-1497483y,93.01969436670815
m-2038148P,57.914874866845764
W20323505Z,74.30381616371176
h18172982Y,56.89231715017924
C-5107111N,26.338582724657513
T11570167i,37.10619306705505
E-2189846g,34.64260515244545
J-9051627R,32.43930307719239
k-1266231T,67.48276095318198
e-4843883N,35.9394113348978
V19603857b,32.790744063357785
a10075304B,85.46528468275257
j20806666W,65.44476498603615
p13183205N,32.845916372734315
F-1408164F,47.76237230638592
f16848135A,45.80686491721723
m18276402k,38.606243779989875
O-4852964p,34.10187152949401
p-1032774f,27.85483740760813
K-2141030h,28.877500303421666
x33340734F,35.88926007403549
A-5539031E,98.07531775941914
K-2121488X,41.29344686484301
S-2104296W,29.86564332639064
V-4730687q,40.318137887172014
m-1018494E,53.437528729238906
f12953922O,28.438991304381453
a15606967c,33.41108072432556
T-2050577H,31.988398222304767
l21058873t,34.65947828072409
S54991647N,27.733205417474153
O-1778305H,52.889557945726736
r-9019459m,56.30378641497731
J-1701327Z,39.42189839472667
W-1085488J,38.286195698287855
H29930196K,27.256522416103923
t17442755k,46.518779661051596
N16782443w,32.825042974846305
G83616598P,67.00944445063286
q-7529997V,30.65316616032714
m-2601611a,37.26102775461254
r69432919t,32.464940905440926
J85546174E,35.22062401710799
F-1506247r,28.082040298204422
Y21723655j,46.8149540724466
Q15261602W,35.41918104818654
M11261740O,32.88074994510864
K50534665N,33.47333213478947
Y-1015822T,55.37124971611184
z-9596926C,64.29116893015541
T-8671431r,32.59170492775603
R-2077630y,49.04620791459284
I96387228J,37.08641987878535
z-9815533M,54.05838258860238
I15837837J,33.02785345650373
P56763603O,33.17379052166554
h-1396839K,34.466888304238914
r-1477676H,28.82454667482963
U42030492Z,37.89604634686447
h64108495H,27.030514592584925
l-8882948y,37.816958309370136
n-8099641m,33.08684697225734
f-1164209J,49.75539267457058
g-2072833K,33.68004314339781
R10631147V,33.006044126995235
d-1627526q,64.37941181834007
k-2116384m,47.20849752664536
y12532736D,31.46320921977091
S18268647a,33.35829779760296
D-1193769d,39.96494037452794
z49508882q,36.63507629357249
l13511253d,25.982428730812106
y11003726G,33.13971350259224
S55044905B,114.72017509246031
q-1419523q,60.25229373174015
i12167734p,70.67010420936889
n18966581A,32.21862674210068
s-2225812u,56.31204915378766
g99706283N,27.28151634752668
k-8065294L,61.844376609883476
D-3731198o,50.06241268695314
R-1511509a,31.459799371836517
W-1152410B,31.18869427152203
A-6746020J,53.13199524674039
i62564137B,30.54634700329272
V81342356X,36.372943798858294
m70884293y,72.32691743429922
T-1440241N,27.803244490636718
J16760665u,27.062973138042832
B30016393c,30.6802210893481
n10206436k,35.57281806519055
y15691728a,34.833809083477426
j-1923026R,26.275686766284995
p-2070685P,33.277939437871396
e22835001P,31.627724518231858
f-2044867Y,26.067280964448546
Q-1914888q,26.24897057614677
h-2696405T,59.16162730504688
G-1153171e,34.620276564009025
n-1502387M,62.47438026590462
y40441306G,35.22975436980082
B22246797F,70.5934521838954
s14991094w,36.438308750798974
a-1190397Y,36.83600466928797
i11542071C,59.466290615817364
l-2588047U,35.293667941431025
Q16201384v,34.27995050027613
w-7781882Z,26.01290861445869
s77766899D,38.13802823255494
z-1503313M,27.771492448270937
l52568818B,30.468587603110375
v-1508530W,68.35006658203933
m13083528W,29.462081555408545
z-1243195L,34.82793324060996
b18857695O,27.014039029741344
v-1905656K,56.56678898535242
P-6659279q,72.29186085415989
h13431746I,33.4700253820343
I71388786G,42.662586442255446
R-1701492N,55.63422861853314
y78999678J,49.90864977705955
a-1426275y,35.08982629769735
L84463953R,55.99015625589076
Z-2128621C,34.71228199506846
M18466047W,63.492158028579574
g21645452f,48.391740320510536
o-1663812b,26.240440967868004
Q-1984603t,37.621240773207525
q23501901h,62.765269364892376
d-5544396q,29.359761286371302
s-7084701f,31.365662956807995
g10084745U,42.1082724876984
D-9891385q,50.00965093144882
D11776354f,31.638200185343706
B18579200J,41.44300229542068
X73810314E,29.189513294897893
s-2223156w,62.95877653682862
D82568273x,33.849596032956825
k-1107234s,41.86815193384161
T-1805505r,102.73025033775579
u-5015974t,65.34385796281182
t-8201245H,29.73255180640551
X24084222O,36.449479394464916
K-1916013Q,28.814840776048555
J10576054I,33.16678836909483
g21476323Y,51.059369233939194
J22595982W,26.41893980107298
d15745111A,35.94785213702792
V20296571Z,30.026077881276642
t78589983m,40.638734081387106
R-6055154h,40.540950466111305
o-5397363T,61.22584477193042
y-1784222v,32.91384311224281
S-1513382W,64.9733308512579
g-5563252F,42.60374634489074
a-1166334r,62.645178161000416
Y21096922W,28.80326068009414
s10535398K,31.445944936841492
Z-5188222t,28.993162136207992
T22900577z,56.270676930296155
i10344980A,61.75246927687349
X-2263190K,28.591378911118504
a-2111343W,38.03914450260753
k-1183222H,28.37593653030272
x42906942Y,33.50793085642223
m16863308b,36.61757014368109
Z10247738u,37.6461597428043
i12798082E,44.606228503915396
C91514695x,47.965430679625136
h61870657i,59.75218609860764
C-8768079q,27.149341052112852
O-7894514e,59.289912288583935
Z-1926882U,47.120360620905686
N-3121550V,65.00981343328193
z-1254537O,34.779893253711045
u-1514787e,33.80044912908006
n-4360079R,45.06993618546804
O-2113046Z,33.4249983974444
d13819532H,26.254778817650102
d54261887d,31.896064465724418
P-2048739B,31.706422807896633
f-1825133R,39.460686457815655
q-9928373B,29.48242027646638
S29542128Q,81.5800233246613
J-1782910O,26.91700694892098
t17410389g,97.99610170427991
Z17995139Z,66.81930160464343
Z11671085y,57.57286758337402
D-7723622B,65.36190251966933
N-1539010p,61.13142218355733
u54154743P,75.46259258139604
j16845365O,61.44342137529906
k-1171716I,35.52935862605439
G81601770L,41.131439880676936
K-3529763Q,40.475703555599374
b-1404013d,31.428213864525198
O-1398534Y,27.468614926217654
l69679835h,34.99692376922964
G14568186a,68.98245643923178
a-9442555A,30.890435248351213
G-1689492g,35.46578133012254
W12690163c,33.80252742298397
l17843143j,26.829467127189446
Z76981204Y,41.63680143634766
b16524531u,26.187274378360886
P83526152o,49.55249136181011
z-4612131R,29.18424950031899
s50463458T,30.097761473692717
u12928592s,31.08585713254669
U-1897169L,57.62235295867255
j-1549044A,69.75463249063014
Q87875664U,58.88632110920109
q13885185m,27.98121512021012
C16715520C,28.70504905987643
T-1727751h,52.79105438143941
m27082215N,34.479318448398296
e-8788520s,32.07354285557456
v36899226P,40.43407000044816
Y-2254716H,51.69775439345127
D-3425990U,36.31665849561242
b-1050475p,49.47033992159141
w-1941558Q,66.26908084915638
d-1134540I,57.506208068424264
K30520180u,26.34319120557421
q71640430n,35.4017260616919
y10948537e,31.698557879227913
a16152476X,36.575503150701564
F-7462902B,62.50899983345309
t-3967937s,30.548266758343992
o-1118236T,30.839625665471367
g-1760425A,36.40014878324256
b-5227653R,44.21281656719074
h-7408890w,30.734544593733425
K70391511e,34.93804904284551
V13438854p,39.11977395709445
g-1740147b,28.104150239466627
J-1324072f,54.58610042077383
g53382924v,33.51790911122744
x33005281c,25.982428730812106
e24148786o,40.74610049775934
I-1503695V,48.32780345512823
E58388206y,48.69554676966408
y13484815Y,62.29917745558194
R-2027359R,33.007722064290135
Z17729553x,34.40246124972455
H-1512213s,30.358060803698425
V-1552956h,46.24330963693441
H15345413o,34.91283090531202
w17370680J,29.015852572562956
J15476551r,47.067616333753904
c-2250495g,37.002326338656516
Z17599412A,31.77968095157226
v57643253w,33.513243328743506
V-5494479D,48.49439385150777
g-1126074r,29.80030556918208
Z80579540o,30.30334209070811
c-7272329q,46.69917524384665
z21450941n,35.12895933773416
k-2034944s,40.7836474214144
B-1760099A,35.814778046277056
a61936474Y,26.8516057473349
k86159975d,27.429910947623313
A10692422a,28.331131480831925
r11362699a,29.999189564376575
B-5479705C,80.9298595419674
I98930031r,41.64650546155482
Z-1084098i,29.147267127239143
b55045663j,30.15934038656153
h10096493s,32.70074195878559
n13675758u,60.65042232886651
v-1469151Y,28.34572284230548
R21100020a,34.59374591879884
H-1226800z,34.160910013342814
l13980749p,52.284183726027095
D-1518430R,70.34246127459728
h13825532e,47.9418845336421
Q18803510e,30.864160109924985
w69467024a,29.56823377812572
a16149566K,63.21954170160657
R10923215L,34.49140674987916
H15481815Q,34.77901734708813
C-5040526N,59.585275895326376
m-2182440Q,30.400300173211164
P-4006382C,27.538510852965516
Y-2235574M,46.189372903828726
H-1070903M,29.678941432404987
w16163650F,52.13470358082315
I21674635Q,32.08014295039355
Q-4587219M,29.304386518299935
N10540578u,32.90597262569308
w-9916167W,27.803402698205872
g-1742741c,30.824864025014307
n-1575803E,48.038930781962286
N31059484x,108.23516096608466
H-1342764P,28.16254986505268
X58767632q,29.39707809096055
S20355997J,54.30218899265348
q30806358i,48.649168579491445
W-1775855Q,61.76907002243487
j92079780S,27.384527001079753
f63189062N,29.024934728375925
x-1205366S,31.66172271623557
H-1902314v,32.6700706981607
f10226409O,26.440979400922327
Q-4235244W,29.93873898921892
P-1715787u,34.585462151307595
x-1532496K,30.744258705091205
s-1076835x,29.811327673760445
m76785981z,64.74520329427557
u-3215458S,33.489111157921236
H-1919071i,75.17875057502845
p-1139197T,38.21130285865282
R95310344Y,67.44222908027152
e22646530u,99.18546751467832
o49311084b,28.986659949166018
x99598782E,40.883999745910785
Q-8465743r,48.168637563928506
K13600113i,35.05947903587482
x55379265k,27.974201696079405
F-1518753o,65.95202705144385
e-2020384H,34.4451883312505
n-4605215n,48.77758452328838
q-4584627S,98.07531775941914
O78712164p,35.438241130641885
j-1598707G,46.25280422023684
d-1282472g,76.29215123046684
h-2287342p,41.645815091265774
s-7266626x,30.589708779630136
z-2843006O,33.666806308373346
m21557315K,28.485968699910863
j18870600U,53.52703554972102
H-7836096t,35.441058262470186
k19151173f,35.23444694901726
g-1280182Z,39.88227902980154
d-6211776r,34.05657939326344
u-1590555V,48.82144782106524
c-1204255L,29.91343943306241
f-8810014g,25.982428730812106
S11009197l,26.220093259667067
g-2087791I,40.53913878148191
V12754137r,53.15253797523956
T-1769393Z,53.56391302571012
I-1117298r,122.12596416273051
P90790412Q,32.86997835067364
c-7401486X,44.60815554351562
A21009715v,48.015248842192044
P94512494l,32.32714945635474
J58385372M,46.83949993013589
z11059333N,50.25451852441369
r13675823Y,31.743933123524737
O23192334Z,31.494251552115735
h72663703o,71.35333485768703
u39852752H,49.5186727548574
y75359172F,61.981153311397364
C63413357V,34.69472848133728
H-2218041i,48.180010725589575
S12392431C,65.19831841887373
c10273234z,69.44637535401084
J-1675931Y,28.6495461255161
r15326588O,36.37717087367
O22786315O,48.42698458090693
M14034762V,27.12635405120531
d-8796835F,70.91001700674333
L-1687146I,35.58699796485752
a16452738i,30.635545799008618
e-1589877h,35.72503439815576
w-2228220D,48.98827390884277
v73920097R,27.111448893620775
B10305712m,41.869274016639345
w17382345v,50.57515642256834
h86663077a,28.2821488236738
d-1261412O,33.27427757122978
N-3542587r,59.466290615817364
q-1127410X,52.23621955565819
m-1248909g,30.689353565289387
Z-1350437Z,39.76912529244004
G-7472388v,32.72574578011554
K18306053r,30.013287807287323
t-1389922J,40.470882237646606
w13418612e,32.01869557359977
d11818528X,34.33893655929819
v-4393931r,41.28800768448476
a15124892o,33.0194331523064
l36861534V,42.45614696809282
P21146775A,38.97938433783615
B-8559176x,54.941296603979666
s-1233979x,58.420150558956365
N50018445X,37.42172025183724
E-4220998I,51.11335871475455
D28621238x,50.734310400779265
r35592741h,33.57080230543909
S-2179649Y,40.09109377010824
H-1135423y,49.26395566681817
J97849965O,35.08686962729573
W21048865S,38.10147747818935
P10539613v,60.510086985977516
r-6268123s,35.14434747589851
A19893808P,30.730634818133005
c12458019K,39.059550862968884
r16624906R,82.22606183841661
s-1701601T,30.698668386507673
l-2073691v,52.645509293963954
s-1227750Q,29.658680377138886
n-1588210t,74.73832140558665
L-1950271Y,112.13156305421118
L45819441T,40.43181798638663
X-1102199i,51.17134567149616
Y42307620l,33.32372191426467
c11493622d,29.616422384548677
s74743326E,33.92061907125506
v92032706J,31.41164189035883
l40017744S,64.28669889133562
F-1561156R,39.01893523197361
F-3458483b,61.419922597084394
Q-1573004E,57.306423622933295
I18762244f,29.812975669211127
x61993910W,33.04686979497568
f70384121H,61.54465638339066
b34607341j,69.84800528007389
s-1544537d,34.433197337297116
T-2651777L,32.19861663208835
Z-1690934p,57.93143523270385
z-1383208d,30.119232983817817
F-2091675H,34.11906744080213
p-1026598C,87.43518840488836
C-5229733d,26.62714856389535
t-5863497D,35.99165246653233
F14893199L,34.05418347644056
E-9761828K,40.7572233371565
r-3626163O,41.237446021689
D-1975819d,40.795056169965584
n86645963R,57.15073041466238
I-6482386t,34.77494779861187
z11959313t,46.92762399042306
d19312186N,55.0124185601307
C11156821F,30.35287262252196
z19283639B,52.553056472746356
D-1246382Y,31.068613896764486
D14445025c,34.67542330596518
j25666218Y,67.53710532655424
E13352088w,39.658568748975114
v44596260Q,29.827508479839658
c13976633o,40.996227584196234
z16908407t,28.73336896772029
P15083043i,53.41560466563776
p-7727399o,42.576899134773036
W-8604738y,31.88905838704349
J22352968u,34.61858799784859
G-7187279a,50.53594910194831
G-1183057B,38.713463597027015
E-1556800P,32.964347208977586
N16753727A,36.56489522346416
U-1860241R,31.0940083083447
f92515288W,26.39910508885552
q-1553054h,40.35910663734386
d-1766392g,34.836997150558794
z-9268730t,48.52662670383317
D-1137759f,31.41635669571658
Z22301798u,48.60231013959067
d-2160500k,43.2944002122624
f80644426f,30.817519827495076
u-1069219e,62.48117919888771
V70870192k,72.96727147853065
M15122410M,33.15173809137649
F19935095V,35.5428756695929
m92437987f,25.982428730812106
o-1720442f,63.041239652452674
Q-2043032T,35.754978612027045
k15728070F,35.454847523022835
i-4298300y,55.39786213125982
C-1549576C,62.34370492090855
w-8322851c,53.84806115805818
H-2195683Y,42.696240461374515
b20675115I,42.60189175264716
w14143210k,29.420748739619444
s17437438h,29.307991881303586
Q12901548n,27.907109416546533
I23394317X,31.615378196765718
S10630331i,34.135282858159144
N15239751A,71.52390774090338
t11482362Y,32.62557576525624
c-1160907G,32.856448743696035
t17520024W,45.7438641172738
G16918724z,30.051470694318212
T-5518367u,38.36750471543316
K-2047259i,28.622192446821263
e-2894582l,27.644028678276957
u-6774973B,29.264581364739954
U-1642617V,43.71100914557482
Z19453799u,31.809422024865256
V80070476Q,57.55640315801918
L-1777501Y,28.846407294965747
M-3275863u,57.88324150426937
D-1131723O,31.103054820474288
s12292138c,27.879262909587588
d-2073713s,39.56583107833081
U-1440005A,33.18839875438612
D17587481H,64.05525856166965
O-2089662s,33.2779476020001
l-1247871G,93.77239538704788
Q48397067x,31.15377575200468
G18135304s,49.99346951936952
s52741082h,28.20186760933246
R37055375H,42.88527121573093
t-1505206e,104.97946143871278
m-7073285w,32.62305731510076
e-1963742G,34.89470443201539
R41701461o,30.61103237231286
P-1572930P,80.79133085032966
m19821763X,35.81115862381597
D-5247175p,51.462060992101314
I-4491426o,42.19110573631237
c-5796367L,62.99495049891925
D68676642F,28.97364408051456
B87840170Y,36.90644381445868
E-1074824O,26.92686896558281
L-2105285X,29.219824958405603
A18722372t,37.86663034762887
t-1655791x,37.48875387003025
R26898137t,50.81834298220996
x73165245L,65.74758651944481
H10144433Z,54.5575179264162
o-9460824A,27.990169629495934
h-4056890V,31.28679940825279
S71464104w,65.76541661547851
Q-3414660J,53.78749714787214
D24219627Y,61.093664661402414
g-5564720R,43.66197689795669
g-5327257o,27.515256084467026
z16965935R,35.942362316865
W-5886969z,50.19040254541471
Y61608416T,33.40197661929013
H-5193657t,40.97556602404283
r14798824O,44.79563607891868
q-1329704C,60.673282919665894
W-1162613s,31.152220954057633
q-1451412w,42.72483138121598
s10825773A,28.892510806427836
W-1322764B,31.66515847603089
C-1335407d,29.042830950978868
Q-1854633d,30.00151746655125
j12033464t,34.960479438063004
x-1653730E,39.87367336746726
L-1459492G,27.74036139115394
A18622071d,41.47200577678987
G12921056E,49.470122442381985
M17587699m,31.054005626599253
H11201074S,32.30330613284765
g61901962A,68.47100562834243
W-3006427Z,56.322222549904325
f21354327c,32.73273530632663
L-1435343R,28.27888380051357
K-9089430v,57.38668909207776
u89834900L,75.40811051745567
K-6843993d,27.92702189626581
g19283665q,32.29275507045399
V21055732W,42.604727129816276
L20847256I,74.10602712325672
K20941520F,35.771937267809356
s-1506268E,26.720976207422982
s13306845G,87.72219023324885
t14118502r,31.37665540695734
l-1141377S,32.04856053982148
M63300651V,37.44012210536615
O-1741687v,50.77739687131796
J-1064181u,36.61480872580974
R-2596313V,36.0516737116847
i-1845254S,32.24017911808384
k-1573458g,58.42697474952912
Q-7165920T,35.124909324193524
K-7253573V,31.375656255627504
u-2045579o,57.177741007580565
o-7174642t,57.54060881240904
W38257448E,61.44502679240705
R15758843A,63.376259835281374
j-1164533d,53.22162531648084
K19878738u,63.23945197906505
F-1356357a,53.177963222201974
s18773736B,57.248696860397374
f-2195380L,51.65276820196642
I16894729d,42.30133854994834
x73377373J,44.95404728853104
A13983367R,53.01444398534726
W90386436H,35.50937028410703
d-1208731e,28.318036323084655
E10689597V,53.73978931024049
e18535481H,65.25671365423635
C-1401160X,46.75847610221993
D-8642892Q,74.08917083189003
y-9607515v,60.24420772509994
